净值日期,单位净值,累计净值,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2021-11-26,1.1078,1.1078,2021-11-26,1.1078,1.1078,,,1,-1.09,开放申购,开放赎回,,,,
2021-11-29,1.0947,1.0947,2021-11-29,1.0947,1.0947,,,1,-1.18,开放申购,开放赎回,,,,
2021-11-30,1.0991,1.0991,2021-11-30,1.0991,1.0991,,,1,0.40,开放申购,开放赎回,,,,
2021-12-01,1.0969,1.0969,2021-12-01,1.0969,1.0969,,,1,-0.20,开放申购,开放赎回,,,,
2021-12-02,1.0906,1.0906,2021-12-02,1.0906,1.0906,,,1,-0.57,开放申购,开放赎回,,,,
2021-12-03,1.09,1.0900,2021-12-03,1.0900,1.0900,,,1,-0.06,开放申购,开放赎回,,,,
2021-12-06,1.0757,1.0757,2021-12-06,1.0757,1.0757,,,1,-1.31,开放申购,开放赎回,,,,
2021-12-07,1.0796,1.0796,2021-12-07,1.0796,1.0796,,,1,0.36,开放申购,开放赎回,,,,
2021-12-08,1.105,1.1050,2021-12-08,1.1050,1.1050,,,1,2.35,开放申购,开放赎回,,,,
2021-12-09,1.1252,1.1252,2021-12-09,1.1252,1.1252,,,1,1.83,开放申购,开放赎回,,,,
2021-12-10,1.1262,1.1262,2021-12-10,1.1262,1.1262,,,1,0.09,开放申购,开放赎回,,,,
2021-12-13,1.1243,1.1243,2021-12-13,1.1243,1.1243,,,1,-0.17,开放申购,开放赎回,,,,
2021-12-14,1.1163,1.1163,2021-12-14,1.1163,1.1163,,,1,-0.71,开放申购,开放赎回,,,,
2021-12-15,1.0922,1.0922,2021-12-15,1.0922,1.0922,,,1,-2.16,开放申购,开放赎回,,,,
