净值日期,单位净值,累计净值,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2022-02-14,0.9634,0.9634,2022-02-14,0.9634,0.9634,,,1,-1.22,开放申购,开放赎回,,,,
2022-02-15,0.9827,0.9827,2022-02-15,0.9827,0.9827,,,1,2.00,开放申购,开放赎回,,,,
2022-02-16,0.9773,0.9773,2022-02-16,0.9773,0.9773,,,1,-0.55,开放申购,开放赎回,,,,
2022-02-17,0.9849,0.9849,2022-02-17,0.9849,0.9849,,,1,0.78,开放申购,开放赎回,,,,
2022-02-18,0.9664,0.9664,2022-02-18,0.9664,0.9664,,,1,-1.88,开放申购,开放赎回,,,,
2022-02-21,0.958,0.9580,2022-02-21,0.9580,0.9580,,,1,-0.87,开放申购,开放赎回,,,,
2022-02-22,0.9504,0.9504,2022-02-22,0.9504,0.9504,,,1,-0.79,开放申购,开放赎回,,,,
2022-02-23,0.9743,0.9743,2022-02-23,0.9743,0.9743,,,1,2.51,开放申购,开放赎回,,,,
2022-02-24,0.942,0.9420,2022-02-24,0.9420,0.9420,,,1,-3.32,开放申购,开放赎回,,,,
2022-02-25,0.9566,0.9566,2022-02-25,0.9566,0.9566,,,1,1.55,开放申购,开放赎回,,,,
2022-02-28,0.9609,0.9609,2022-02-28,0.9609,0.9609,,,1,0.45,开放申购,开放赎回,,,,
2022-03-01,0.9583,0.9583,2022-03-01,0.9583,0.9583,,,1,-0.27,开放申购,开放赎回,,,,
2022-03-02,0.946,0.9460,2022-03-02,0.9460,0.9460,,,1,-1.28,开放申购,开放赎回,,,,
2022-03-31,0.8404,0.8404,2022-03-31,0.8404,0.8404,,,1,-1.21,暂停申购,暂停赎回,,,,
2022-04-01,0.844,0.8440,2022-04-01,0.8440,0.8440,,,1,0.43,暂停申购,暂停赎回,,,,
2022-04-06,0.8317,0.8317,2022-04-06,0.8317,0.8317,,,1,-1.46,开放申购,开放赎回,,,,
2022-04-07,0.8163,0.8163,2022-04-07,0.8163,0.8163,,,1,-1.85,开放申购,开放赎回,,,,
2022-04-08,0.8166,0.8166,2022-04-08,0.8166,0.8166,,,1,0.04,开放申购,开放赎回,,,,
2022-04-11,0.7868,0.7868,2022-04-11,0.7868,0.7868,,,1,-3.65,开放申购,开放赎回,,,,
2022-04-12,0.8048,0.8048,2022-04-12,0.8048,0.8048,,,1,2.29,开放申购,开放赎回,,,,
2022-04-13,0.7911,0.7911,2022-04-13,0.7911,0.7911,,,1,-1.70,开放申购,开放赎回,,,,
2022-04-14,0.7999,0.7999,2022-04-14,0.7999,0.7999,,,1,1.11,开放申购,开放赎回,,,,
2022-04-15,0.8001,0.8001,2022-04-15,0.8001,0.8001,,,1,0.03,暂停申购,暂停赎回,,,,
2022-04-18,0.8143,0.8143,2022-04-18,0.8143,0.8143,,,1,1.77,暂停申购,暂停赎回,,,,
2022-04-19,0.7967,0.7967,2022-04-19,0.7967,0.7967,,,1,-2.16,开放申购,开放赎回,,,,
2022-04-20,0.7944,0.7944,2022-04-20,0.7944,0.7944,,,1,-0.29,开放申购,开放赎回,,,,
2022-04-21,0.7822,0.7822,2022-04-21,0.7822,0.7822,,,1,-1.54,开放申购,开放赎回,,,,
2022-04-22,0.775,0.7750,2022-04-22,0.7750,0.7750,,,1,-0.92,开放申购,开放赎回,,,,
2022-04-25,0.7412,0.7412,2022-04-25,0.7412,0.7412,,,1,-4.36,开放申购,开放赎回,,,,
2022-04-26,0.7416,0.7416,2022-04-26,0.7416,0.7416,,,1,0.05,开放申购,开放赎回,,,,
2022-04-27,0.7629,0.7629,2022-04-27,0.7629,0.7629,,,1,2.87,开放申购,开放赎回,,,,
2022-04-28,0.7558,0.7558,2022-04-28,0.7558,0.7558,,,1,-0.93,暂停申购,暂停赎回,,,,
2022-04-29,0.8107,0.8107,2022-04-29,0.8107,0.8107,,,1,7.26,暂停申购,暂停赎回,,,,
